0,0.0
1,0.0
2,100.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,10.0
13,0.0
14,0.0
15,0.0
16,10.0
17,10.0
18,20.0
19,0.0
20,20.0
21,0.0
22,0.0
23,10.0
24,0.0
25,50.0
26,80.0
27,0.0
28,10.0
29,0.0
30,10.0
31,30.0
32,10.0
33,0.0
34,90.0
35,0.0
36,20.0
37,0.0
38,0.0
39,80.0
40,40.0
41,0.0
42,0.0
43,30.0
44,10.0
45,20.0
46,10.0
47,0.0
48,50.0
49,0.0
50,0.0
51,10.0
52,0.0
53,50.0
54,0.0
55,20.0
56,0.0
57,60.0
58,0.0
59,0.0
60,80.0
61,20.0
62,10.0
63,0.0
64,0.0
65,10.0
66,0.0
67,50.0
68,0.0
69,0.0
70,90.0
71,100.0
72,10.0
73,0.0
74,100.0
75,0.0
76,0.0
77,40.0
78,20.0
79,80.0
80,10.0
81,0.0
82,0.0
83,80.0
84,0.0
85,80.0
86,40.0
87,0.0
88,0.0
89,10.0
90,20.0
91,0.0
92,0.0
93,100.0
94,0.0
95,10.0
96,40.0
97,80.0
98,80.0
99,0.0
100,30.0
101,10.0
102,0.0
103,0.0
104,10.0
105,80.0
106,0.0
107,0.0
108,40.0
109,20.0
110,0.0
111,0.0
112,70.0
113,10.0
114,0.0
115,70.0
116,0.0
117,0.0
118,90.0
119,0.0
120,0.0
121,20.0
122,0.0
123,50.0
124,80.0
125,0.0
126,50.0
127,0.0
128,0.0
129,80.0
130,0.0
131,0.0
132,10.0
133,60.0
134,0.0
135,70.0
136,10.0
137,0.0
138,0.0
139,0.0
140,30.0
141,0.0
142,30.0
143,10.0
144,0.0
145,0.0
146,0.0
147,0.0
148,10.0
149,0.0
150,30.0
151,30.0
152,70.0
153,10.0
154,0.0
155,0.0
156,80.0
157,0.0
158,0.0
159,0.0
160,90.0
161,30.0
162,0.0
163,0.0
164,0.0
165,80.0
166,0.0
167,0.0
168,20.0
169,0.0
170,0.0
171,100.0
172,0.0
173,30.0
174,0.0
175,10.0
176,0.0
177,10.0
178,0.0
179,0.0
180,10.0
181,0.0
182,70.0
183,0.0
184,20.0
185,100.0
186,0.0
187,0.0
188,0.0
189,100.0
190,0.0
191,70.0
192,20.0
193,0.0
194,0.0
195,30.0
196,100.0
197,0.0
198,0.0
199,80.0
200,10.0
201,100.0
202,40.0
203,100.0
204,30.0
205,100.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,10.0
213,0.0
214,0.0
215,20.0
216,30.0
217,30.0
218,0.0
219,0.0
220,0.0
221,100.0
222,0.0
223,0.0
224,100.0
225,0.0
226,10.0
227,0.0
228,90.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,10.0
236,0.0
237,0.0
238,40.0
239,0.0
240,0.0
241,80.0
242,0.0
243,100.0
244,10.0
245,0.0
246,10.0
247,0.0
248,0.0
249,100.0
250,20.0
251,0.0
252,0.0
253,0.0
254,0.0
255,10.0
256,100.0
257,0.0
258,0.0
259,0.0
260,10.0
261,20.0
262,10.0
263,0.0
264,90.0
265,10.0
266,0.0
267,70.0
268,10.0
269,0.0
270,0.0
271,30.0
272,10.0
273,60.0
274,20.0
275,30.0
276,70.0
277,0.0
278,50.0
279,30.0
280,10.0
281,60.0
282,0.0
283,10.0
284,0.0
285,100.0
286,0.0
287,90.0
288,90.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,50.0
295,20.0
296,0.0
297,0.0
298,60.0
299,30.0
300,0.0
301,40.0
302,100.0
303,100.0
304,0.0
305,0.0
306,0.0
307,0.0
308,20.0
309,50.0
310,0.0
311,50.0
312,0.0
313,80.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,10.0
320,10.0
321,20.0
322,0.0
323,0.0
324,0.0
325,30.0
326,90.0
327,0.0
328,0.0
329,0.0
330,0.0
331,90.0
332,0.0
333,20.0
334,0.0
335,10.0
336,60.0
337,20.0
338,0.0
339,80.0
340,0.0
341,10.0
342,10.0
343,0.0
344,0.0
345,0.0
346,0.0
347,30.0
348,60.0
349,0.0
350,80.0
351,0.0
352,20.0
353,0.0
354,30.0
355,0.0
356,10.0
357,10.0
358,0.0
359,20.0
360,80.0
361,0.0
362,70.0
363,0.0
364,80.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,100.0
371,0.0
372,0.0
373,60.0
374,0.0
375,10.0
376,0.0
377,30.0
378,0.0
379,10.0
380,0.0
381,80.0
382,70.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,10.0
389,80.0
390,20.0
391,0.0
392,0.0
393,0.0
394,60.0
395,0.0
396,10.0
397,40.0
398,0.0
399,60.0
400,0.0
401,0.0
402,10.0
403,0.0
404,10.0
405,0.0
406,10.0
407,0.0
408,20.0
409,0.0
410,20.0
411,0.0
412,0.0
413,0.0
414,80.0
415,10.0
416,80.0
417,0.0
418,0.0
419,40.0
420,100.0
421,100.0
422,0.0
423,60.0
424,30.0
425,0.0
426,0.0
427,80.0
428,0.0
429,0.0
430,0.0
431,20.0
432,0.0
433,50.0
434,0.0
435,40.0
436,80.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,20.0
443,80.0
444,100.0
445,0.0
446,100.0
447,20.0
448,0.0
449,0.0
450,100.0
451,100.0
452,30.0
453,60.0
454,0.0
455,0.0
456,10.0
457,0.0
458,0.0
459,20.0
460,0.0
461,0.0
462,0.0
463,50.0
464,10.0
465,80.0
466,0.0
467,100.0
468,0.0
469,70.0
470,10.0
471,100.0
472,0.0
473,0.0
474,100.0
475,10.0
476,0.0
477,60.0
478,0.0
479,100.0
480,0.0
481,30.0
482,0.0
483,0.0
484,10.0
485,60.0
486,0.0
487,100.0
488,20.0
489,0.0
490,0.0
491,0.0
492,40.0
493,100.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,30.0
500,0.0
501,40.0
502,0.0
503,0.0
504,20.0
505,100.0
506,10.0
507,100.0
508,100.0
509,50.0
510,0.0
511,100.0
512,100.0
513,30.0
514,0.0
515,0.0
516,20.0
517,0.0
518,0.0
519,0.0
520,100.0
521,100.0
522,10.0
523,0.0
524,10.0
525,0.0
526,0.0
527,0.0
528,100.0
529,50.0
530,0.0
531,30.0
532,100.0
533,20.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,100.0
540,0.0
541,0.0
542,30.0
543,0.0
544,0.0
545,100.0
546,0.0
547,0.0
548,10.0
549,70.0
550,100.0
551,0.0
552,0.0
553,90.0
554,30.0
555,100.0
556,0.0
557,70.0
558,0.0
559,100.0
560,10.0
561,30.0
562,100.0
563,90.0
564,0.0
565,0.0
566,60.0
567,0.0
568,0.0
569,30.0
570,40.0
571,0.0
572,0.0
